formula helper 1,,,uncategorized,,"README                
the formula helpers work by                 
* matching strings in green        
* explicitly-NOT-matching strings in RED 
      which start with ""~""        

Note: use ""NA_HELPER"" instead of """"                
  because SEARCH("""",""hello"") returns 1                ",,,"""match course""",course,MMC,major,prof,minor,concentration,department,time,date,ge_area,term,number,club,tutoring,topics,rating,requirement,building,,course,MMC,prof,,,
1160,58,A1,,,,,How many people joined the [CSSE-Club] clubâs Facebook page in the past 30 days?,[Number] people posted on the page.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1161,59,A1,,,,,What resources are used by the [Club] club?,[Club] uses [Resources].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[Club],NA,NA,NA,,,
1162,61,A1,,,,,How many followers does the [CSSE-Club] clubâs Instagram account have?,The [CSSE-Club] Instagram account has [Followers] followers.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1163,62,A1,,,,,How many accounts does the [CSSE-Club]âs Instagram follow?,The [CSSE-Club]âs Instagram follows [Number] accounts.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1164,64,A1,,,,,How many followers does the [Stat-Club] clubâs Instagram account have?,The [Stat-Club] Instagram account has [Followers] followers.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[Stat-Club],NA,NA,NA,,,
1165,65,A1,,,,,When was the [CSSE-Club] established?,The [CSSE-Club] was established on [Date].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1166,66,A1,,,,,When was the [Stat-Club] established?,The [Stat-Club] was established on [Date].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[Stat-Club],NA,NA,NA,,,
1167,68,A1,,,,,Does the [CSSE-Club] have an office?,No./Yes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1168,69,A1,,,,,Where is the office of the [CSSE-Club]?,The [CSSE-Club] has no office./It is in [Room].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1169,70,A1,,,,,How many officers does the [CSSE-Club] have?,The [CSSE-Club] has [Number] officers.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1170,71,A1,,,,,How many teams does the [CSSE-Club] have?,The [CSSE-Club] has [Number] teams.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1171,72,A1,,,,,Who is the director of the [Team] in the [CSSE-Club]?,[Person] is the director of [Team] in the [CSSE-Club].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Team],NA,NA,NA,[CSSE-Club],,
1172,74,A1,,,,,Where will the next event of the [CSSE-Club] be held?,The next event of the [CSSE-Club] will be held in [Room] or [Place].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1173,75,A1,,,,,When will the next event of the [CSSE-Club] be held?,The next event of the [CSSE-Club] will be held at [Time] on [Date].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1174,76,A1,,,,,Can men join the WISH club?,Yes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1175,79,A1,,,,,What is the next event of the [CSSE-Club]?,It is the [Event].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1176,80,A1,,,,,When does the CSSE tutoring start?,It starts at [Time].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1177,81,A1,,,,,When does the CSSE tutoring end?,It ends at [Time].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1178,82,A1,,,,,How many events does the [CSSE-Club] have next week?,The [CSSE-Club] has [number] events next week.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[CLUB],NA,NA,NA,NA,NA,[CSSE-Club],NA,NA,NA,,,
1179,83,A1,,,,,Is there a [Team] in the [CSSE-Club]?,No./Yes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Team],NA,NA,NA,[CSSE-Club],,
1180,86,A1,,,,,What courses does the CSSE department offer tutoring for?,"[CSSE-Course], â¦.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1181,90,A1,,,,,Where is the tutoring center of the CSSE department?,It is in [Room].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1182,91,A1,,,,,Who is the head tutor of the CSSE tutoring center?,[Person],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1183,92,A1,,,,,What is the email of the head tutor of the CSSE tutoring center?,[Email],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1184,93,A1,,,,,How many tutors does the CSSE tutoring center have?,[Number].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1185,95,A1,,,,,Who is the advisor of the CSSE tutoring center?,It is [Faculty].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1186,96,A1,,,,,What is the email of the advisor of the CSSE tutoring center?,[Email].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1187,97,A1,,,,,Is there a schedule for the CSSE tutoring center?,Yes. The URL is [URL].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1188,98,A1,,,,,Is there any requirement for being a tutor at CSSE tutoring center?,"Yes. You have to pass or be enrolled in [CSSE-Course], [CSSE-Course]...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1189,99,A1,,,,,Who should I contact if I want to be a tutor at the CSSE tutoring center?,[Faculty]: [Email].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1190,100,A1,,,,,Does the CSSE tutoring center require sign-up?,No.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1191,101,A1,,,,,Which CSSE tutors will be on duty on [Date]?,"There is no tutoring on[Date]./[Person], [Person]...",NA,NA,NA,NA,NA,NA,NA,NA,[DATE],NA,NA,NA,NA,NA,NA,NA,NA,NA,[Date],NA,NA,NA,,,
1192,102,A1,,,,,What are the tutoring options available for statistics?,"There is private tutoring available for pay, free tutoring to students enrolled in STAT courses, and free assistance with the R programming language.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1193,103,A1,,,,,What STAT courses have private tutoring available?,"[STAT-Course],â¦.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1194,105,A1,,,,,Who are the private tutors available for the STAT department?,"The private tutors available for the STAT department are [Person] at [Email],â¦.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1195,109,A1,,,,,How many private Statistics tutors are available?,There are [Number] private statistics tutors available.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1196,110,A1,,,,,Where is the free Statistics tutoring located?,"Free Statistics Tutoring is offered at room [Room],â¦.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1197,111,A1,,,,,When is the free Statistics tutoring?," Free Statistics tutoring is offered on [Day] at [Time]-[Time],â¦.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1198,112,A1,,,,,Where is R programming assistance located?,"R programming assistance is located at room [Room],....",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1199,113,A1,,,,,When is R programming assistance offered?,R programming is offered on [Day] at [Time]-[Time].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1200,114,A1,,,,,Where can I get more information about Statistics tutoring?,More information can be found on the website [URL].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1201,115,A1,,,,,Who are the data services peer assistants?,"The data services peer assistants are [Person] who helps with [Data-Subj],...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1202,116,A1,,,,,Where can I find assistance for working with data?,You can get assistance at room [Room].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1203,117,A1,,,,,When can I find assistance for working with data?,"You can get assistance on [Day] at [Time]-[Time],....",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1204,118,A1,,,,,What subjects do the data services peer assistants help with?,"Data services peer assistants can help with [Data-Subj],....",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1205,119,A1,,,,,How do you sign up to be a [Department] tutor?,Contact [Faculty] at [Email].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[Department],NA,NA,NA,,,
1206,0,H2,,,,,What are the prerequisites for [COURSE-NAME]?,"The prerequisites for [COURSE-NAME] are [DEPARTMENT-NAME] [COURSE-NUM], [DEPARTMENT-NAME] [COURSE-NUM], and [DEPARTMENT-NAME] [COURSE-NUM].",[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1207,1,H2,,,,,What are the prerequisites for [DEPARTMENT-NAME] [COURSE-NUM]?,"The prerequisites for [DEPARTMENT-NAME] [COURSE-NUM] are [DEPARTMENT-NAME] [COURSE-NUM], [DEPARTMENT-NAME] [COURSE-NUM], and [DEPARTMENT-NAME] [COURSE-NUM].",NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1208,2,H2,,,,,What courses are needed to take [COURSE-NAME]?,"The prerequisites for [COURSE-NAME] are [DEPARTMENT-NAME] [COURSE-NUM], [DEPARTMENT-NAME] [COURSE-NUM], and [DEPARTMENT-NAME] [COURSE-NUM].",[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1209,3,H2,,,,,What courses are needed to take [DEPARTMENT-NAME] [COURSE-NUM]?,"The prerequisites for [DEPARTMENT-NAME] [COURSE-NUM] are [DEPARTMENT-NAME] [COURSE-NUM], [DEPARTMENT-NAME] [COURSE-NUM], and [DEPARTMENT-NAME] [COURSE-NUM].",NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1210,4,H2,,,,,How many units is [COURSE-NAME]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is worth [NUM-UNITS].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1211,5,H2,,,,,How many units is [DEPARTMENT-NAME] [COURSE-NUM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is worth [NUM-UNITS].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1212,6,H2,,,,,How much credits is [COURSE-NAME] worth?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is worth [NUM-UNITS].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1213,7,H2,,,,,How much credits is [DEPARTMENT-NAME] [COURSE-NUM] worth?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is worth [NUM-UNITS].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1214,8,H2,,,,,When is [COURSE-NAME] offered?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1215,9,H2,,,,,When is [DEPARTMENT-NAME] [COURSE-NUM] offered?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1216,10,H2,,,,,Is [COURSE-NAME] available in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,[TERM],,
1217,11,H2,,,,,Is [DEPARTMENT-NAME] [COURSE-NUM] available in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],[TERM],
1218,12,H2,,,,,Is [COURSE-NAME] offered in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,[TERM],,
1219,13,H2,,,,,Is [DEPARTMENT-NAME] [COURSE-NUM] offered in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is typically offered in [TERM].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],[TERM],
1220,14,H2,,,,,What courses are offered in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM]... are all offered in [TERM].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TERM],NA,NA,NA,NA,NA,NA,NA,[TERM],NA,NA,NA,,,
1221,15,H2,,,,,What is available in [TERM]?,[DEPARTMENT-NAME] [COURSE-NUM]... are all offered in [TERM].,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[TERM],NA,NA,NA,NA,NA,NA,NA,[TERM],NA,NA,NA,,,
1222,16,H2,,,,,What is the name of [DEPARTMENT-NAME] [COURSE-NUM]?,The full name of [DEPARTMENT-NAME] [COURSE-NUM] is [COURSE-NAME].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1223,17,H2,,,,,What is [DEPARTMENT-NAME] [COURSE-NUM]?,[DEPARTMENT-NAME] [COURSE-NUM] is [COURSE-NAME]. The description is [COURSE-DESC].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1224,18,H2,,,,,What is the number for [COURSE-NAME]?,The number for [COURSE-NAME] is [DEPARTMENT-NAME] [COURSE-NUM].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1225,19,H2,,,,,What courses have [COURSE-NAME] as a prerequisite?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM]...,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1226,20,H2,,,,,What courses have [DEPARTMENT-NAME] [COURSE-NUM] as a prerequisite?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM]...,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1227,21,H2,,,,,What comes after [COURSE-NAME]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM]...,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1228,22,H2,,,,,What comes after [DEPARTMENT-NAME] [COURSE-NUM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM]...,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1229,23,H2,,,,,What courses have no prerequisites?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME]... don't have prerequisites.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1230,24,H2,,,,,What is the description for [COURSE-NAME]?,The description of [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is [COURSE-DESC].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1231,25,H2,,,,,What is the description for [DEPARTMENT-NAME] [COURSE-NUM]?,The description of [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is [COURSE-DESC].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1232,26,H2,,,,,Does [DEPARTMENT-NAME] [COURSE-NUM] have more units than [DEPARTMENT-NAME] [COURSE-NUM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] has more units than [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],[DEPARTMENT-NAME],[COURSE-NUM]
1233,27,H2,,,,,Does [COURSE-NAME] have more units than [COURSE-NAME]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] has more units than [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],[COURSE],NA,NA,[COURSE-NAME],,
1234,28,H2,,,,,Is [COURSE-NAME] needed for [COURSE-NAME]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is (not) a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME].,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],[COURSE],NA,NA,[COURSE-NAME],,
1235,29,H2,,,,,Is [DEPARTMENT-NAME] [COURSE-NUM] needed for [DEPARTMENT-NAME] [COURSE-NUM]?,[DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME] is (not) a prerequisite for [DEPARTMENT-NAME] [COURSE-NUM] [COURSE-NAME].,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],[DEPARTMENT-NAME],[COURSE-NUM]
1236,30,H2,,,,,What courses are about [SUBJECT]?,The following courses are about [SUBJECT]: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,[MAJOR],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[SUBJECT],NA,NA,NA,,,
1237,31,H2,,,,,What courses pertain to [SUBJECT]?,The following courses are about [SUBJECT]: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,[MAJOR],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[SUBJECT],NA,NA,NA,,,
1238,32,H2,,,,,Who should I take [COURSE-NAME] with?,"Based on PolyRatings, [PROFESSOR] is the best professor for this course with a score of [POLY-SCORE]",[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1239,33,H2,,,,,Who should I take [DEPARTMENT-NAME] [COURSE-NUM] with?,"Based on PolyRatings, [PROFESSOR] is the best professor for this course with a score of [POLY-SCORE]",NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1240,34,H2,,,,,Who typically teaches [COURSE-NAME]?,The following professors have taught [CSSE-COUSE-NAME]: [PROFESSOR]...,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1241,35,H2,,,,,Who typically teaches [DEPARTMENT-NAME] [COURSE-NUM]?,The following professors have taught [CSSE-COUSE-NUM]: [PROFESSOR]...,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1242,36,H2,,,,,Does [COURSE-NAME] have any non CS/SE prerequisites?,Yes. They are [DEPARTMENT-NAME] [COURSE-NUM]... / No,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1243,37,H2,,,,,Does [DEPARTMENT-NAME] [COURSE-NUM] have any non CS/SE prerequisites?,Yes. They are [DEPARTMENT-NAME] [COURSE-NUM]... / No,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1244,38,H2,,,,,Does [DEPARTMENT-NAME] [COURSE-NUM] have a lab?,Yes it is [NUM-UNITS] units/No,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1245,39,H2,,,,,Does [COURSE-NAME] have a lab?,Yes it is [NUM-UNITS] units/No,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1246,40,H2,,,,,What courses are offered CR/NC?,The following courses are offered on a Credit/No Credit basis only: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1247,41,H2,,,,,What courses are offered Credit/No Credit?,The following courses are offered on a Credit/No Credit basis only: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1248,42,H2,,,,,Which classes are offered CR/NC?,The following courses are offered on a Credit/No Credit basis only: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1249,43,H2,,,,,Which classes are offered Credit/No Credit?,The following courses are offered on a Credit/No Credit basis only: [DEPARTMENT-NAME] [COURSE-NUM] - [COURSE-NAME] ...,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,
1250,44,H2,,,,,Is [COURSE-NAME] offered on a Credit/No Credit basis?,Yes/No,[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
1251,45,H2,,,,,Is [DEPARTMENT-NAME] [COURSE-NUM] offered on a Credit/No Credit basis?,Yes/No,NA,NA,NA,NA,NA,NA,[DEPARTMENT],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[DEPARTMENT-NAME],[COURSE],NA,NA,[COURSE-NUM],,
1252,46,H2,,,,,Is there a grade prerequesite for [COURSE-NAME]?,"Yes, it is a C- or better in [DEPARTMENT-NAME] [COURSE-NUM]",[COURSE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[COURSE-NAME],NA,NA,NA,,,
